"Date","Price","Open","High","Low","Vol.","Change %"
"08/12/2025","147.61","147.48","148.22","146.56","","0.06%"
"08/11/2025","147.52","147.85","148.28","146.60","","-0.29%"
"08/08/2025","147.95","148.85","149.40","147.68","","-0.59%"
"08/07/2025","148.83","145.53","149.49","145.53","","1.79%"
"08/06/2025","146.21","148.94","148.94","145.18","","-1.40%"
"08/05/2025","148.28","148.04","149.65","147.97","","0.15%"
"08/04/2025","148.06","148.29","149.12","147.97","","0.08%"
"08/01/2025","147.94","149.69","149.72","147.30","","-1.18%"
"07/31/2025","149.70","147.01","149.99","146.99","","1.83%"
"07/30/2025","147.01","149.24","149.59","146.98","","-1.50%"
"07/29/2025","149.25","148.57","151.29","148.57","","0.46%"
"07/28/2025","148.57","148.82","150.36","148.57","","0.09%"
"07/25/2025","148.44","148.06","148.64","147.61","","0.32%"
"07/24/2025","147.96","146.61","148.98","146.61","","0.92%"
"07/23/2025","146.61","148.18","148.18","146.56","","-1.06%"
"07/22/2025","148.18","147.78","149.46","147.36","","0.28%"
"07/21/2025","147.77","145.86","148.30","145.61","","1.37%"
"07/18/2025","145.77","140.91","148.35","140.91","","3.45%"
"07/17/2025","140.91","139.60","141.11","139.60","","0.94%"
"07/16/2025","139.60","140.74","140.74","137.76","","-0.80%"
"07/15/2025","140.72","139.00","140.86","138.87","","1.24%"
"07/14/2025","138.99","139.60","139.60","137.21","","-0.44%"
"07/11/2025","139.60","139.55","140.52","138.84","","-0.12%"
"07/10/2025","139.77","139.50","140.17","139.33","","0.22%"
"07/09/2025","139.47","138.79","139.94","138.79","","0.49%"
"07/08/2025","138.79","141.42","141.47","138.39","","-1.82%"
"07/07/2025","141.36","140.83","141.81","140.38","","0.38%"
"07/04/2025","140.82","139.09","140.82","138.90","","1.21%"
"07/03/2025","139.14","137.97","139.39","136.81","","0.86%"
"07/02/2025","137.96","138.18","138.33","136.45","","-0.14%"
"07/01/2025","138.16","138.59","138.69","136.99","","-0.29%"
"06/30/2025","138.56","137.32","138.82","137.32","","1.01%"
"06/27/2025","137.18","136.45","138.11","136.33","","0.53%"
"06/26/2025","136.45","136.32","137.55","136.12","","0.08%"
"06/25/2025","136.34","135.70","137.22","135.58","","0.49%"
"06/24/2025","135.67","135.85","137.67","135.46","","-0.11%"
"06/23/2025","135.82","135.33","136.13","134.41","","0.35%"
"06/20/2025","135.35","135.97","136.73","134.66","","-0.57%"
"06/19/2025","136.13","137.01","137.46","136.06","","-0.64%"
"06/18/2025","137.01","137.11","137.77","136.53","","-0.51%"
"06/17/2025","137.71","137.83","138.18","137.08","","-0.52%"
"06/16/2025","138.43","137.69","138.69","137.44","","0.57%"
"06/13/2025","137.65","138.26","138.26","136.88","","-0.42%"
"06/12/2025","138.23","137.17","138.36","136.81","","0.71%"
"06/11/2025","137.25","135.97","138.06","135.49","","1.02%"
"06/10/2025","135.87","136.44","137.04","135.26","","-0.40%"
"06/06/2025","136.42","134.78","136.90","134.75","","1.22%"
"06/05/2025","134.77","134.73","135.42","134.22","","0.08%"
"06/04/2025","134.66","132.35","135.13","132.28","","1.88%"
"06/03/2025","132.18","130.45","132.91","130.25","","1.33%"
"06/02/2025","130.45","130.53","130.53","128.46","","-0.14%"
"05/30/2025","130.63","129.73","131.61","128.90","","0.57%"
"05/28/2025","129.89","130.72","131.16","129.89","","-0.73%"
"05/27/2025","130.84","130.29","131.35","129.85","","0.43%"
"05/26/2025","130.28","130.57","131.84","130.19","","-0.20%"
"05/23/2025","130.54","131.74","132.55","129.42","","-0.92%"
"05/22/2025","131.75","131.93","132.70","131.24","","-0.14%"
"05/21/2025","131.94","131.29","132.57","130.08","","0.67%"
"05/20/2025","131.06","130.96","132.09","130.74","","0.07%"
"05/19/2025","130.97","132.29","132.33","130.15","","-0.98%"
"05/16/2025","132.26","130.98","133.01","130.98","","0.98%"
"05/15/2025","130.98","131.65","131.82","130.77","","-0.37%"
"05/14/2025","131.46","131.36","133.08","131.25","","0.26%"
"05/13/2025","131.12","129.65","131.64","129.23","","1.14%"
"05/12/2025","129.64","127.44","129.64","127.44","","1.76%"
"05/09/2025","127.40","127.44","128.02","127.09","","-0.02%"
"05/08/2025","127.42","129.96","130.42","126.89","","-1.52%"
"05/07/2025","129.39","120.84","129.43","120.84","","7.08%"
"05/06/2025","120.84","122.52","122.61","120.64","","-1.36%"
"05/05/2025","122.50","123.03","123.62","122.38","","-0.29%"
"05/02/2025","122.86","118.62","122.89","118.62","","3.34%"
"04/30/2025","118.89","118.15","120.04","117.83","","0.63%"
"04/29/2025","118.15","120.38","120.85","118.15","","-1.85%"
"04/28/2025","120.38","120.43","121.41","119.98","","0.17%"
"04/25/2025","120.17","117.45","120.70","117.45","","1.87%"
